ADDRESSLINE1,CITY,CONTACTFIRSTNAME,CONTACTLASTNAME,COUNTRY,CUSTOMERNAME,DEALSIZE,MONTH_ID,MSRP,ORDERDATE,ORDERLINENUMBER,ORDERNUMBER,PHONE,PRICEEACH,PRODUCTCODE,PRODUCTLINE,QTR_ID,QUANTITYORDERED,SALES,STATUS,TERRITORY2,YEAR_ID
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,7,81,7/2/2003 0:00,15,10135,4155551450,96.0,S50_4713,Motorcycles,3,44,4224.0,Shipped,NORTHAME,2003
78934 Hillside Dr.,Pasadena,Julie,Young,USA,Toys4GrownUps.com,Medium,8,81,8/25/2003 0:00,2,10145,6265557265,81.36,S50_4713,Motorcycles,3,38,3091.68,Shipped,NORTHAME,2003
7734 Strong St.,San Francisco,Julie,Brown,USA,Corporate Gift Ideas Co.,Small,10,81,10/10/2003 0:00,10,10159,6505551386,71.6,S50_4713,Motorcycles,4,31,2219.6,Shipped,NORTHAME,2003
201 Miller Street,North Sydney,Anna,O'Hara,Australia,"Anna's Decorations, Ltd",Medium,11,81,11/4/2003 0:00,10,10169,02 9936 8555,80.55,S50_4713,Motorcycles,4,48,3866.4,Shipped,AUSTRALIA,2003
"184, chausse de Tournai",Lille,Martine,Rance,France,Daedalus Designs Imports,Small,11,81,11/11/2003 0:00,5,10180,20.16.1555,93.56,S50_4713,Motorcycles,4,21,1964.76,Shipped,EMEA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,11,81,11/19/2003 0:00,2,10190,(91) 555 94 44,66.72,S50_4713,Motorcycles,4,40,2668.8,Shipped,EMEA,2003
"25, rue Lauriston",Paris,Dominique,Perrier,France,Auto Canal Petit,Medium,1,81,1/15/2004 0:00,10,10211,(1) 47.55.6555,80.55,S50_4713,Motorcycles,1,40,3222.0,Shipped,EMEA,2004
"184, chausse de Tournai",Lille,Martine,Rance,France,Daedalus Designs Imports,Medium,2,81,2/21/2004 0:00,3,10224,20.16.1555,77.29,S50_4713,Motorcycles,1,50,3864.5,Shipped,EMEA,2004
2678 Kingston Rd.,NYC,Michael,Frick,USA,Vitachrome Inc.,Small,4,81,4/5/2004 0:00,3,10237,2125551500,68.34,S50_4713,Motorcycles,2,20,1366.8,Shipped,NORTHAME,2004
"25, rue Lauriston",Paris,Dominique,Perrier,France,Auto Canal Petit,Medium,5,81,5/26/2004 0:00,7,10252,(1) 47.55.6555,72.41,S50_4713,Motorcycles,2,48,3475.68,Shipped,EMEA,2004
8616 Spinnaker Dr.,Boston,Juri,Yoshido,USA,Gifts4AllAges.com,Medium,6,81,6/30/2004 0:00,5,10264,6175559555,89.5,S50_4713,Motorcycles,2,47,4206.5,Shipped,NORTHAME,2004
7635 Spinnaker Dr.,Brickhaven,Miguel,Barajas,USA,Online Mini Collectables,Small,8,81,8/2/2004 0:00,11,10276,6175557555,70.78,S50_4713,Motorcycles,3,21,1486.38,Shipped,NORTHAME,2004
39323 Spinnaker Dr.,Cambridge,Marta,Hernandez,USA,Marta's Replicas Co.,Medium,8,81,8/27/2004 0:00,2,10285,6175558555,78.92,S50_4713,Motorcycles,3,39,3077.88,Shipped,NORTHAME,2004
Keskuskatu 45,Helsinki,Matti,Karttunen,Finland,"Toys of Finland, Co.",Medium,9,81,9/30/2004 0:00,5,10299,90-224 8555,80.55,S50_4713,Motorcycles,3,44,3544.2,Shipped,EMEA,2004
Erling Skakkes gate 78,Stavern,Jonas,Bergulfsen,Norway,Baane Mini Imports,Small,10,81,10/15/2004 0:00,1,10309,07-98 9555,88.68,S50_4713,Motorcycles,4,28,2483.04,Shipped,EMEA,2004
5290 North Pendale Street,NYC,Kee,Kuo,USA,Microscale Inc.,Medium,11,81,11/3/2004 0:00,6,10319,2125551957,77.29,S50_4713,Motorcycles,4,45,3478.05,Shipped,NORTHAME,2004
11328 Douglas Av.,Philadelphia,Rosa,Hernandez,USA,Motor Mint Distributors Inc.,Medium,11,81,11/17/2004 0:00,5,10331,2155559857,100.0,S50_4713,Motorcycles,4,20,3657.8,Shipped,NORTHAME,2004
Geislweg 14,Salzburg,Georg,Pipps,Austria,Salzburg Collectables,Medium,11,81,11/24/2004 0:00,3,10341,6562-9555,100.0,S50_4713,Motorcycles,4,38,4682.36,Shipped,EMEA,2004
27 rue du Colonel Pierre Avia,Paris,Daniel,Da Cunha,France,Lyon Souveniers,Medium,12,81,12/9/2004 0:00,4,10356,+33 1 46 62 7555,100.0,S50_4713,Motorcycles,4,26,3937.7,Shipped,EMEA,2004
4575 Hillside Dr.,New Bedford,Wing C,Tam,USA,Mini Creations Ltd.,Medium,1,81,1/7/2005 0:00,2,10365,5085559555,100.0,S50_4713,Motorcycles,1,44,4984.32,Shipped,NORTHAME,2005
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Medium,2,81,2/3/2005 0:00,8,10375,40.67.8555,100.0,S50_4713,Motorcycles,1,49,5406.66,Shipped,EMEA,2005
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,3,81,3/4/2005 0:00,13,10390,4155551450,100.0,S50_4713,Motorcycles,1,22,3491.18,Shipped,NORTHAME,2005
Berkeley Gardens 12  Brewery,Liverpool,Elizabeth,Devon,UK,"UK Collectables, Ltd.",Small,4,81,4/8/2005 0:00,3,10403,(171) 555-2282,68.34,S50_4713,Motorcycles,2,31,2118.54,Shipped,EMEA,2005
Vinb'ltet 34,Kobenhavn,Jytte,Petersen,Denmark,Danish Wholesale Imports,Small,2,66,2/11/2003 0:00,5,10105,31 12 3555,70.67,S700_1138,Ships,1,41,2897.47,Shipped,EMEA,2003
Geislweg 14,Salzburg,Georg,Pipps,Austria,Salzburg Collectables,Small,4,66,4/28/2003 0:00,14,10119,6562-9555,76.67,S700_1138,Ships,2,25,1916.75,Shipped,EMEA,2003
35 King George,London,Ann,Brown,UK,"Stylish Desk Decors, Co.",Small,6,66,6/12/2003 0:00,5,10129,(171) 555-0297,60.0,S700_1138,Ships,2,31,1860.0,Shipped,EMEA,2003
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,8,66,8/8/2003 0:00,2,10142,4155551450,64.0,S700_1138,Ships,3,41,2624.0,Shipped,NORTHAME,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,9,66,9/28/2003 0:00,1,10153,(91) 555 94 44,64.67,S700_1138,Ships,3,43,2780.81,Shipped,EMEA,2003
?kergatan 24,Boras,Maria,Larsson,Sweden,Scandinavian Gift Ideas,Medium,10,66,10/23/2003 0:00,12,10167,0695-34 6555,75.34,S700_1138,Ships,4,43,3239.62,Cancelled,EMEA,2003
"Merchants House, 27-30 Merchant's Quay",Madrid,Jesus,Fernandez,Spain,CAF Imports,Small,11,66,11/7/2003 0:00,3,10177,+34 913 728 555,76.0,S700_1138,Ships,4,24,1824.0,Shipped,EMEA,2003
4575 Hillside Dr.,New Bedford,Wing C,Tam,USA,Mini Creations Ltd.,Small,11,66,11/14/2003 0:00,3,10185,5085559555,54.0,S700_1138,Ships,4,21,1134.0,Shipped,NORTHAME,2003
"Rambla de Catalu¤a, 23",Barcelona,Eduardo,Saavedra,Spain,Enaco Distributors,Small,11,66,11/26/2003 0:00,9,10197,(93) 203 4555,64.67,S700_1138,Ships,4,23,1487.41,Shipped,EMEA,2003
"2, rue du Commerce",Lyon,Mary,Saveley,France,"Saveley & Henriot, Co.",Small,1,66,1/2/2004 0:00,3,10208,78.32.5555,74.67,S700_1138,Ships,1,38,2837.46,Shipped,EMEA,2004
361 Furth Circle,San Diego,Valarie,Thompson,USA,Collectable Mini Designs Co.,Small,2,66,2/19/2004 0:00,15,10222,7605558146,62.67,S700_1138,Ships,1,31,1942.77,Shipped,NORTHAME,2004
7476 Moss Rd.,Newark,William,Brown,USA,Tekni Collectables Inc.,Small,3,66,3/29/2004 0:00,3,10233,2015559350,70.67,S700_1138,Ships,1,36,2544.12,Shipped,NORTHAME,2004
897 Long Airport Avenue,NYC,Kwai,Yu,USA,Land of Toys Inc.,Small,5,66,5/7/2004 0:00,6,10248,2125557818,71.34,S700_1138,Ships,2,36,2568.24,Cancelled,NORTHAME,2004
43 rue St. Laurent,Montreal,Jean,Fresnisre,Canada,Quebec Home Shopping Network,Small,6,66,6/17/2004 0:00,4,10261,(514) 555-8054,62.0,S700_1138,Ships,2,34,2108.0,Shipped,NORTHAME,2004
Rue Joseph-Bens 532,Bruxelles,Catherine,Dewey,Belgium,Petit Auto,Small,7,66,7/21/2004 0:00,7,10273,(02) 5554 67,65.34,S700_1138,Ships,3,21,1372.14,Shipped,EMEA,2004
23 Tsawassen Blvd.,Tsawassen,Elizabeth,Lincoln,Canada,"Royal Canadian Collectables, Ltd.",Medium,8,66,8/20/2004 0:00,9,10283,(604) 555-4555,78.67,S700_1138,Ships,3,45,3540.15,Shipped,NORTHAME,2004
8616 Spinnaker Dr.,Boston,Juri,Yoshido,USA,Gifts4AllAges.com,Small,9,66,9/10/2004 0:00,4,10295,6175559555,75.34,S700_1138,Ships,3,26,1958.84,Shipped,NORTHAME,2004
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Small,10,66,10/14/2004 0:00,3,10306,(171) 555-1555,54.0,S700_1138,Ships,4,50,2700.0,Shipped,EMEA,2004
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Small,10,66,10/29/2004 0:00,2,10315,40.67.8555,62.0,S700_1138,Ships,4,41,2542.0,Shipped,EMEA,2004
Berguvsvgen  8,Lule,Christina,Berglund,Sweden,"Volvo Model Replicas, Co",Small,11,66,11/9/2004 0:00,1,10326,0921-12 3555,60.0,S700_1138,Ships,4,39,2340.0,Shipped,EMEA,2004
2-2-8 Roppongi,Minato-ku,Akiko,Shimamura,Japan,"Tokyo Collectables, Ltd",Small,11,66,11/23/2004 0:00,5,10339,+81 3 3584 0555,100.0,S700_1138,Ships,4,22,2816.44,Shipped,ASIA,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,12,66,12/2/2004 0:00,11,10350,(91) 555 94 44,76.67,S700_1138,Ships,4,46,3526.82,Shipped,EMEA,2004
Torikatu 38,Oulu,Pirkko,Koskitalo,Finland,"Oulu Toy Supplies, Inc.",Medium,1,66,1/31/2005 0:00,14,10373,981-443655,100.0,S700_1138,Ships,1,44,4627.92,Shipped,EMEA,2005
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,2,66,2/28/2005 0:00,1,10385,4155551450,77.34,S700_1138,Ships,1,25,1933.5,Shipped,NORTHAME,2005
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,3,66,3/23/2005 0:00,1,10396,4155551450,66.67,S700_1138,Ships,1,39,2600.13,Shipped,NORTHAME,2005
8616 Spinnaker Dr.,Boston,Juri,Yoshido,USA,Gifts4AllAges.com,Small,5,66,5/6/2005 0:00,6,10414,6175559555,71.34,S700_1138,Ships,2,37,2639.58,On Hold,NORTHAME,2005
Via Ludovico il Moro 22,Bergamo,Giovanni,Rovelli,Italy,Rovelli Gifts,Medium,2,91,2/17/2003 0:00,7,10106,035-640555,100.0,S700_1691,Planes,1,31,3312.97,Shipped,EMEA,2003
636 St Kilda Road,Melbourne,Peter,Ferguson,Australia,"Australian Collectors, Co.",Medium,4,91,4/29/2003 0:00,13,10120,03 9520 4555,82.21,S700_1691,Planes,2,47,3863.87,Shipped,AUSTRALIA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,6,91,6/27/2003 0:00,8,10133,(91) 555 94 44,77.64,S700_1691,Planes,2,24,1863.36,Shipped,EMEA,2003
4575 Hillside Dr.,New Bedford,Wing C,Tam,USA,Mini Creations Ltd.,Medium,8,91,8/10/2003 0:00,2,10143,5085559555,100.0,S700_1691,Planes,3,36,3945.96,Shipped,NORTHAME,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,10,91,10/8/2003 0:00,2,10156,(91) 555 94 44,100.0,S700_1691,Planes,4,48,4954.08,Shipped,EMEA,2003
9408 Furth Circle,Burlingame,Juri,Hirano,USA,Technics Stores Inc.,Small,10,91,10/28/2003 0:00,14,10168,6505556809,98.65,S700_1691,Planes,4,28,2762.2,Shipped,NORTHAME,2003
3675 Furth Circle,Burbank,Steve,Thompson,USA,West Coast Collectables Co.,Medium,12,91,12/1/2003 0:00,2,10199,3105553722,83.12,S700_1691,Planes,4,48,3989.76,Shipped,NORTHAME,2003
"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Mory,Kentary,Japan,Osaka Souveniers Co.,Small,1,91,1/12/2004 0:00,12,10210,+81 06 6342 5555,78.55,S700_1691,Planes,1,21,1649.55,Shipped,ASIA,2004
636 St Kilda Road,Melbourne,Peter,Ferguson,Australia,"Australian Collectors, Co.",Small,2,91,2/20/2004 0:00,14,10223,03 9520 4555,100.0,S700_1691,Planes,1,25,2534.75,Shipped,AUSTRALIA,2004
23 Tsawassen Blvd.,Tsawassen,Elizabeth,Lincoln,Canada,"Royal Canadian Collectables, Ltd.",Small,4,91,4/2/2004 0:00,8,10235,(604) 555-4555,100.0,S700_1691,Planes,2,25,2580.25,Shipped,NORTHAME,2004
3086 Ingle Ln.,San Jose,Sue,Frick,USA,The Sharp Gifts Warehouse,Small,5,91,5/11/2004 0:00,9,10250,4085553659,91.34,S700_1691,Planes,2,31,2831.54,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,6,91,6/24/2004 0:00,4,10262,(91) 555 94 44,84.03,S700_1691,Planes,2,40,3361.2,Cancelled,EMEA,2004
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Small,7,91,7/23/2004 0:00,14,10275,40.67.8555,89.51,S700_1691,Planes,3,32,2864.32,Shipped,EMEA,2004
"Drammensveien 126 A, PB 744 Sentrum",Oslo,Jan,Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,8,91,8/21/2004 0:00,6,10284,+47 2212 1555,83.12,S700_1691,Planes,3,24,1994.88,Shipped,EMEA,2004
Hansastr. 15,Munich,Michael,Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Medium,9,91,9/15/2004 0:00,2,10296,+49 89 61 08 9555,100.0,S700_1691,Planes,3,42,4296.6,Shipped,EMEA,2004
3758 North Pendale Street,White Plains,Steve,Frick,USA,Mini Classics,Small,10,91,10/15/2004 0:00,12,10308,9145554562,100.0,S700_1691,Planes,4,21,2224.95,Shipped,NORTHAME,2004
Garden House Crowther Way,Cowes,Helen,Bennett,UK,giftsbymail.co.uk,Small,11,91,11/1/2004 0:00,4,10316,(198) 555-8888,82.21,S700_1691,Planes,4,34,2795.14,Shipped,EMEA,2004
Via Ludovico il Moro 22,Bergamo,Giovanni,Rovelli,Italy,Rovelli Gifts,Small,11,91,11/12/2004 0:00,8,10328,035-640555,100.0,S700_1691,Planes,4,27,2762.1,Shipped,EMEA,2004
"Rambla de Catalu¤a, 23",Barcelona,Eduardo,Saavedra,Spain,Enaco Distributors,Small,11,91,11/24/2004 0:00,5,10340,(93) 203 4555,88.6,S700_1691,Planes,4,30,2658.0,Shipped,EMEA,2004
2440 Pompton St.,Glendale,Dan,Lewis,USA,Gift Ideas Corp.,Medium,12,91,12/4/2004 0:00,9,10353,2035554407,100.0,S700_1691,Planes,4,39,5043.87,Shipped,NORTHAME,2004
"Monitor Money Building, 815 Pacific Hwy",Chatswood,Adrian,Huxley,Australia,Souveniers And Things Co.,Small,12,91,12/17/2004 0:00,4,10361,+61 2 9495 8555,60.54,S700_1691,Planes,4,20,1210.8,Shipped,AUSTRALIA,2004
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Medium,2,91,2/3/2005 0:00,6,10375,40.67.8555,81.87,S700_1691,Planes,1,37,3029.19,Shipped,EMEA,2005
1785 First Street,New Bedford,Violeta,Benitez,USA,FunGiftIdeas.com,Large,3,91,3/3/2005 0:00,2,10388,5085552555,100.0,S700_1691,Planes,1,46,10066.6,Shipped,NORTHAME,2005
59 rue de l'Abbaye,Reims,Paul,Henriot,France,Reims Collectables,Medium,3,91,3/30/2005 0:00,6,10398,26.47.1555,87.69,S700_1691,Planes,1,47,4121.43,Shipped,EMEA,2005
7476 Moss Rd.,Newark,William,Brown,USA,Tekni Collectables Inc.,Small,4,91,4/3/2005 0:00,8,10401,2015559350,100.0,S700_1691,Planes,2,11,1135.31,On Hold,NORTHAME,2005
Strada Provinciale 124,Reggio Emilia,Maurizio,Moroni,Italy,L'ordine Souveniers,Small,5,91,5/10/2005 0:00,9,10416,0522-556555,91.34,S700_1691,Planes,2,23,2100.82,Shipped,EMEA,2005
Vinb'ltet 34,Kobenhavn,Jytte,Petersen,Denmark,Danish Wholesale Imports,Small,2,86,2/11/2003 0:00,12,10105,31 12 3555,70.15,S700_1938,Ships,1,29,2034.35,Shipped,EMEA,2003
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Eric,Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,4,86,4/16/2003 0:00,6,10117,+65 221 7555,79.68,S700_1938,Ships,2,38,3027.84,Shipped,ASIA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,6,86,6/6/2003 0:00,3,10128,(91) 555 94 44,97.0,S700_1938,Ships,2,32,3104.0,Shipped,EMEA,2003
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,8,86,8/8/2003 0:00,9,10142,4155551450,84.01,S700_1938,Ships,3,43,3612.43,Shipped,NORTHAME,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,9,86,9/28/2003 0:00,8,10153,(91) 555 94 44,87.48,S700_1938,Ships,3,31,2711.88,Shipped,EMEA,2003
1785 First Street,New Bedford,Violeta,Benitez,USA,FunGiftIdeas.com,Medium,10,86,10/21/2003 0:00,3,10166,5085552555,100.0,S700_1938,Ships,4,29,3013.97,Shipped,NORTHAME,2003
"Merchants House, 27-30 Merchant's Quay",Madrid,Jesus,Fernandez,Spain,CAF Imports,Small,11,86,11/7/2003 0:00,10,10177,+34 913 728 555,88.34,S700_1938,Ships,4,31,2738.54,Shipped,EMEA,2003
4575 Hillside Dr.,New Bedford,Wing C,Tam,USA,Mini Creations Ltd.,Small,11,86,11/14/2003 0:00,10,10185,5085559555,94.4,S700_1938,Ships,4,30,2832.0,Shipped,NORTHAME,2003
567 North Pendale Street,New Haven,Leslie,Murphy,USA,Super Scale Inc.,Medium,11,86,11/26/2003 0:00,2,10196,2035559545,94.4,S700_1938,Ships,4,50,4720.0,Shipped,NORTHAME,2003
"2, rue du Commerce",Lyon,Mary,Saveley,France,"Saveley & Henriot, Co.",Medium,1,86,1/2/2004 0:00,10,10208,78.32.5555,80.55,S700_1938,Ships,1,40,3222.0,Shipped,EMEA,2004
Rue Joseph-Bens 532,Bruxelles,Catherine,Dewey,Belgium,Petit Auto,Small,2,86,2/18/2004 0:00,4,10221,(02) 5554 67,97.0,S700_1938,Ships,1,23,2231.0,Shipped,EMEA,2004
Garden House Crowther Way,Cowes,Helen,Bennett,UK,giftsbymail.co.uk,Small,3,86,3/20/2004 0:00,7,10232,(198) 555-8888,88.34,S700_1938,Ships,1,26,2296.84,Shipped,EMEA,2004
897 Long Airport Avenue,NYC,Kwai,Yu,USA,Land of Toys Inc.,Medium,5,86,5/7/2004 0:00,13,10248,2125557818,100.0,S700_1938,Ships,2,40,4157.2,Cancelled,NORTHAME,2004
Rue Joseph-Bens 532,Bruxelles,Catherine,Dewey,Belgium,Petit Auto,Small,7,86,7/21/2004 0:00,14,10273,(02) 5554 67,100.0,S700_1938,Ships,3,21,2146.2,Shipped,EMEA,2004
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,8,86,8/20/2004 0:00,2,10282,4155551450,86.61,S700_1938,Ships,3,43,3724.23,Shipped,NORTHAME,2004
Via Monte Bianco 34,Torino,Paolo,Accorti,Italy,Amica Models & Co.,Small,9,86,9/9/2004 0:00,5,10293,011-4988555,71.89,S700_1938,Ships,3,29,2084.81,Shipped,EMEA,2004
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Medium,10,86,10/14/2004 0:00,10,10306,(171) 555-1555,91.81,S700_1938,Ships,4,38,3488.78,Shipped,EMEA,2004
Smagsloget 45,Aaarhus,Palle,Ibsen,Denmark,Heintze Collectables,Small,10,86,10/22/2004 0:00,2,10314,86 21 3555,76.22,S700_1938,Ships,4,23,1753.06,Shipped,EMEA,2004
Vinb'ltet 34,Kobenhavn,Jytte,Petersen,Denmark,Danish Wholesale Imports,Medium,11,86,11/10/2004 0:00,7,10327,31 12 3555,100.0,S700_1938,Ships,4,20,3469.2,Resolved,EMEA,2004
5905 Pompton St.,NYC,Maria,Hernandez,USA,Classic Legends Inc.,Small,11,86,11/21/2004 0:00,9,10337,2125558493,70.3,S700_1938,Ships,4,36,2530.8,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,12,86,12/2/2004 0:00,4,10350,(91) 555 94 44,100.0,S700_1938,Ships,4,28,2924.32,Shipped,EMEA,2004
2-2-8 Roppongi,Minato-ku,Akiko,Shimamura,Japan,"Tokyo Collectables, Ltd",Medium,1,86,1/26/2005 0:00,2,10372,+81 3 3584 0555,100.0,S700_1938,Ships,1,44,4496.8,Shipped,ASIA,2005
7734 Strong St.,San Francisco,Julie,Brown,USA,Corporate Gift Ideas Co.,Medium,2,86,2/23/2005 0:00,1,10384,6505551386,100.0,S700_1938,Ships,1,49,6397.44,Shipped,NORTHAME,2005
1 rue Alsace-Lorraine,Toulouse,Annette,Roulet,France,Alpha Cognac,Small,3,86,3/28/2005 0:00,5,10397,61.77.6555,80.55,S700_1938,Ships,1,32,2577.6,Shipped,EMEA,2005
8616 Spinnaker Dr.,Boston,Juri,Yoshido,USA,Gifts4AllAges.com,Medium,5,86,5/6/2005 0:00,13,10414,6175559555,100.0,S700_1938,Ships,2,34,3533.62,On Hold,NORTHAME,2005
Via Ludovico il Moro 22,Bergamo,Giovanni,Rovelli,Italy,Rovelli Gifts,Medium,2,90,2/17/2003 0:00,16,10106,035-640555,100.0,S700_2047,Ships,1,30,3177.3,Shipped,EMEA,2003
Geislweg 14,Salzburg,Georg,Pipps,Austria,Salzburg Collectables,Small,4,90,4/28/2003 0:00,7,10119,6562-9555,94.14,S700_2047,Ships,2,29,2730.06,Shipped,EMEA,2003
2440 Pompton St.,Glendale,Dan,Lewis,USA,Gift Ideas Corp.,Small,6,90,6/16/2003 0:00,8,10131,2035554407,85.99,S700_2047,Ships,2,22,1891.78,Shipped,NORTHAME,2003
4575 Hillside Dr.,New Bedford,Wing C,Tam,USA,Mini Creations Ltd.,Small,8,90,8/10/2003 0:00,11,10143,5085559555,100.0,S700_2047,Ships,3,26,2612.48,Shipped,NORTHAME,2003
Keskuskatu 45,Helsinki,Matti,Karttunen,Finland,"Toys of Finland, Co.",Small,10,90,10/6/2003 0:00,9,10155,90-224 8555,91.43,S700_2047,Ships,4,32,2925.76,Shipped,EMEA,2003
?kergatan 24,Boras,Maria,Larsson,Sweden,Scandinavian Gift Ideas,Small,10,90,10/23/2003 0:00,5,10167,0695-34 6555,100.0,S700_2047,Ships,4,29,2940.02,Cancelled,EMEA,2003
1 rue Alsace-Lorraine,Toulouse,Annette,Roulet,France,Alpha Cognac,Medium,11,90,11/8/2003 0:00,8,10178,61.77.6555,96.86,S700_2047,Ships,4,34,3293.24,Shipped,EMEA,2003
120 Hanover Sq.,London,Thomas,Hardy,UK,"Double Decker Gift Stores, Ltd",Small,11,90,11/14/2003 0:00,5,10186,(171) 555-7555,99.57,S700_2047,Ships,4,24,2389.68,Shipped,EMEA,2003
"Rambla de Catalu¤a, 23",Barcelona,Eduardo,Saavedra,Spain,Enaco Distributors,Small,11,90,11/26/2003 0:00,2,10197,(93) 203 4555,90.52,S700_2047,Ships,4,24,2172.48,Shipped,EMEA,2003
6047 Douglas Av.,Los Angeles,Michael,Chandler,USA,"Men 'R' US Retailers, Ltd.",Small,1,90,1/9/2004 0:00,4,10209,2155554369,88.71,S700_2047,Ships,1,33,2927.43,Shipped,NORTHAME,2004
361 Furth Circle,San Diego,Valarie,Thompson,USA,Collectable Mini Designs Co.,Small,2,90,2/19/2004 0:00,8,10222,7605558146,100.0,S700_2047,Ships,1,26,2659.54,Shipped,NORTHAME,2004
4658 Baden Av.,Cambridge,Kyung,Tseng,USA,Cambridge Collectables Co.,Medium,5,90,5/8/2004 0:00,4,10249,6175555555,95.95,S700_2047,Ships,2,40,3838.0,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,6,90,6/24/2004 0:00,13,10262,(91) 555 94 44,94.14,S700_2047,Ships,2,44,4142.16,Cancelled,EMEA,2004
7825 Douglas Av.,Brickhaven,Allen,Nelson,USA,Collectables For Less Inc.,Small,7,90,7/21/2004 0:00,5,10274,6175558555,90.52,S700_2047,Ships,3,24,2172.48,Shipped,NORTHAME,2004
23 Tsawassen Blvd.,Tsawassen,Elizabeth,Lincoln,Canada,"Royal Canadian Collectables, Ltd.",Small,8,90,8/20/2004 0:00,2,10283,(604) 555-4555,94.14,S700_2047,Ships,3,20,1882.8,Shipped,NORTHAME,2004
Hansastr. 15,Munich,Michael,Donnermeyer,Germany,"Bavarian Collectables Imports, Co.",Medium,9,90,9/15/2004 0:00,11,10296,+49 89 61 08 9555,100.0,S700_2047,Ships,3,34,3477.86,Shipped,EMEA,2004
782 First Street,Philadelphia,Francisca,Cervantes,USA,"Classic Gift Ideas, Inc",Medium,10,90,10/14/2004 0:00,5,10307,2155554695,97.76,S700_2047,Ships,4,34,3323.84,Shipped,NORTHAME,2004
Garden House Crowther Way,Cowes,Helen,Bennett,UK,giftsbymail.co.uk,Medium,11,90,11/1/2004 0:00,13,10316,(198) 555-8888,93.24,S700_2047,Ships,4,45,4195.8,Shipped,EMEA,2004
Via Ludovico il Moro 22,Bergamo,Giovanni,Rovelli,Italy,Rovelli Gifts,Medium,11,90,11/12/2004 0:00,9,10328,035-640555,100.0,S700_2047,Ships,4,41,4156.58,Shipped,EMEA,2004
2-2-8 Roppongi,Minato-ku,Akiko,Shimamura,Japan,"Tokyo Collectables, Ltd",Medium,11,90,11/23/2004 0:00,15,10339,+81 3 3584 0555,71.25,S700_2047,Ships,4,55,3918.75,Shipped,ASIA,2004
16780 Pompton St.,Brickhaven,Leslie,Taylor,USA,Auto-Moto Classics Inc.,Small,12,90,12/3/2004 0:00,3,10352,6175558428,100.0,S700_2047,Ships,4,23,2352.67,Shipped,NORTHAME,2004
"Monitor Money Building, 815 Pacific Hwy",Chatswood,Adrian,Huxley,Australia,Souveniers And Things Co.,Small,12,90,12/17/2004 0:00,14,10361,+61 2 9495 8555,45.39,S700_2047,Ships,4,24,1089.36,Shipped,AUSTRALIA,2004
Torikatu 38,Oulu,Pirkko,Koskitalo,Finland,"Oulu Toy Supplies, Inc.",Small,1,90,1/31/2005 0:00,15,10373,981-443655,84.41,S700_2047,Ships,1,32,2701.12,Shipped,EMEA,2005
